taxid	rank	name	childcount	min	max	mode	median	mean	stddev	sum16slist
713	genus	Actinobacillus	8	6	6			6.00	0.00	[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]
2279	genus	Staphylothermus	2	1	1			1.00	0.00	[1, 1]
1060	genus	Rhodobacter	5	2	4			3.29	0.75	[4, 4, 3, 3, 3, 3, 4, 4, 3, 4, 4, 3, 4, 2]
1562	genus	Desulfotomaculum	4	5	9			7.50	1.50	[8, 8, 5, 9]
547	genus	Enterobacter	35	1	10			7.93	0.48	[7, 8, 8, 8, 8, 8, 8, 8, 8, 1, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 7, 8, 8, 8, 9, 8, 8, 8, 8, 8, 8, 8, 8, 8, 7, 8, 8, 8, 8, 8, 8, 8, 10, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 7, 8, 8, 8, 8, 8, 6, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8]
44013	genus	Polynucleobacter	7	1	1			1.00	0.00	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
168694	genus	Salinispora	2	3	3			3.00	0.00	[3, 3]
2172	genus	Methanobrevibacter	6	2	3			2.17	0.37	[2, 2, 2, 3, 2, 2, 2]
44000	genus	Caldicellulosiruptor	9	3	3			3.00	0.00	[3, 3, 3, 3, 3, 3, 3, 3, 3]
41980	genus	Metallosphaera	5	1	1			1.00	0.00	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
237	genus	Flavobacterium	32	1	13			5.04	2.01	[6, 6, 6, 6, 6, 1, 1, 1, 1, 6, 6, 6, 6, 6, 5, 4, 12, 13, 6, 7, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 3, 4, 5, 3, 5, 7, 5, 6, 3, 6, 6, 3, 3, 6, 3, 6, 3, 4, 9, 3, 3, 3, 6, 3, 5, 5, 5, 10, 6, 5]
120961	genus	Roseiflexus	2	2	2			2.00	0.00	[2, 2]
522	genus	Acidiphilium	2	2	2			2.00	0.00	[2, 2]
13687	genus	Sphingomonas	41	1	4			1.88	0.83	[2, 2, 3, 2, 1, 2, 3, 2, 2, 2, 4, 2, 2, 2, 3, 3, 3, 3, 2, 2, 3, 3, 1, 1, 1, 1, 2, 2, 3, 2, 1, 1, 1, 1, 2, 2, 2, 4, 1, 1, 2, 1, 1, 1, 1, 1]
2420	genus	Thermosipho	4	3	4			3.75	0.43	[4, 4, 3, 4, 4]
114627	genus	Alkaliphilus	2	8	10			9.00	1.00	[10, 8]
20	genus	Phenylobacterium	2	1	1			1.00	0.00	[1, 1]
28253	genus	Marinomonas	7	7	9			8.00	0.53	[8, 7, 8, 8, 8, 8, 9]
33981	genus	Kineococcus	1	4	4			4.00	0.00	[4]
528	genus	Ochrobactrum	5	4	5			4.40	0.49	[4, 4, 4, 4, 4, 5, 5, 4, 4]
2422	genus	Fervidobacterium	3	2	2			2.00	0.00	[2, 2, 2, 2]
256616	genus	Parvibaculum	1	1	1			1.00	0.00	[1]
395331	genus	Methanoregula	2	1	1			1.00	0.00	[1, 1]
279	genus	Xanthobacter	1	2	2			2.00	0.00	[2]
413496	genus	Cronobacter	7	7	7			7.00	0.00	[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]
263510	genus	Crocosphaera	1	2	2			2.00	0.00	[2]
1643951	genus	Pseudothermotoga	4	1	1			1.00	0.00	[1, 1, 1, 1, 1]
54258	genus	Ignicoccus	2	1	1			1.00	0.00	[1, 1]
400634	genus	Lysinibacillus	12	2	14			11.11	3.01	[10, 12, 12, 12, 12, 9, 12, 10, 13, 11, 2, 14, 13, 11, 14, 12, 11, 11]
544	genus	Citrobacter	66	7	9			7.76	0.43	[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8, 8, 8, 8, 8, 8, 9, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 7, 7, 7, 7, 7, 7, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 7, 7, 8, 8, 8, 7, 8, 8, 8, 8, 8, 8, 8, 8, 7, 8, 7, 8, 8, 8, 7, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 7, 7, 7, 7, 7, 7, 7]
613	genus	Serratia	28	1	8			6.87	0.59	[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 7, 7, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8, 7, 8, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]
155977	genus	Acaryochloris	1	2	2			2.00	0.00	[2]
309512	genus	Dinoroseobacter	1	2	2			2.00	0.00	[2]
76886	genus	Caldivirga	1	1	1			1.00	0.00	[1]
896	genus	Desulfococcus	2	1	3			2.00	1.00	[1, 3, 3]
471826	genus	Candidatus Desulforudis	1	2	2			2.00	0.00	[2, 2]
338191	genus	Nitrosopumilus	9	1	1			1.00	0.00	[1, 1, 1, 1, 1, 1, 1, 1, 1]
28236	genus	Petrotoga	1	2	2			2.00	0.00	[2]
80865	genus	Delftia	5	5	5			5.00	0.00	[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]
1506553	genus	Lachnoclostridium	5	4	8			5.00	1.55	[8, 5, 4, 4, 4, 4]
2282523	genus	Methylorubrum	3	5	5			5.00	0.00	[5, 5, 5, 5, 5, 5, 5, 5, 5, 5]
1107	genus	Chloroflexus	2	3	3			3.00	0.00	[3, 3, 3]
1645	genus	Renibacterium	1	2	2			2.00	0.00	[2, 2, 2]
150247	genus	Anoxybacillus	7	7	9			8.50	0.71	[8, 9, 8, 9, 7, 9, 9, 9]
1754	genus	Thermoanaerobacter	9	4	4			4.00	0.00	[4, 4, 4, 4, 4, 4, 4, 4, 4]
2697	genus	Heliobacterium	1	10	10			10.00	0.00	[10]
10	genus	Cellvibrio	5	2	5			3.60	1.20	[3, 5, 2, 5, 3]
407	genus	Methylobacterium	18	1	11			5.67	2.45	[6, 6, 7, 1, 4, 5, 11, 4, 4, 5, 4, 6, 9, 11, 4, 5, 5, 5]
498845	genus	Candidatus Korarchaeum	1	1	1			1.00	0.00	[1]
511745	genus	Methylacidiphilum	2	1	1			1.00	0.00	[1, 1]
88	genus	Leptothrix	1	2	2			2.00	0.00	[2]
532	genus	Beijerinckia	1	3	3			3.00	0.00	[3]
33986	genus	Exiguobacterium	9	4	10			8.56	1.64	[9, 9, 9, 9, 10, 9, 4, 9, 9]
178440	genus	Opitutus	1	1	1			1.00	0.00	[1]
375928	genus	Natranaerobius	1	4	4			4.00	0.00	[4]
423604	genus	Elusimicrobium	1	1	1			1.00	0.00	[1]
239934	genus	Akkermansia	2	3	3			3.00	0.00	[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
212790	genus	Sulfurihydrogenibium	2	2	3			2.50	0.50	[3, 2]
2295	genus	Desulfobacterium	1	6	6			6.00	0.00	[6]
32636	genus	Halothermothrix	1	4	4			4.00	0.00	[4]
100715	genus	Chloroherpeton	1	1	1			1.00	0.00	[1]
281119	genus	Candidatus Amoebophilus	1	1	1			1.00	0.00	[1]
226	genus	Alteromonas	14	1	7			5.01	0.63	[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 1, 1, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 7, 5, 5, 4, 5, 5, 5, 5, 5]
1101	genus	Prosthecochloris	4	1	2			1.75	0.43	[1, 2, 2, 2]
40323	genus	Stenotrophomonas	17	1	4			3.42	0.63	[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 3, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 3, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 3, 2, 4, 4, 4, 4, 4, 3, 4, 4, 3, 3, 3, 3, 4, 4, 2, 3, 3, 4, 4, 3, 2, 4, 4, 3, 4, 4, 3, 3]
168657	genus	Hydrogenobaculum	5	2	2			2.00	0.00	[2, 2, 2, 2, 2]
635	genus	Edwardsiella	7	7	10			8.20	0.57	[8, 8, 9, 9, 7, 8, 8, 8, 9, 8, 7, 8, 10, 8, 8, 8, 9, 9, 8]
68335	genus	Coprothermobacter	1	2	2			2.00	0.00	[2]
13	genus	Dictyoglomus	2	2	2			2.00	0.00	[2, 2]
28261	genus	Thermodesulfovibrio	1	1	1			1.00	0.00	[1]
168470	genus	Laribacter	1	7	7			7.00	0.00	[7, 7, 7]
352	genus	Azotobacter	3	6	6			6.00	0.00	[6, 6, 6, 6, 6, 6, 6]
89583	genus	Gluconacetobacter	1	4	4			4.00	0.00	[4, 4]
40136	genus	Oligotropha	1	1	1			1.00	0.00	[1, 1, 1]
182899	genus	Persephonella	1	2	2			2.00	0.00	[2]
499	genus	Thermomicrobium	1	2	2			2.00	0.00	[2]
191291	genus	Nautilia	2	4	4			4.00	0.00	[4, 4]
120652	genus	Methylocella	2	2	2			2.00	0.00	[2, 2]
33057	genus	Thauera	6	3	4			3.83	0.37	[4, 4, 4, 4, 4, 3]
2546365	genus	Rippkaea	1	2	2			2.00	0.00	[2, 2]
28070	genus	Gloeothece	2	3	3			3.00	0.00	[3, 3]
2094023	genus	Glaesserella	2	6	6			6.00	0.00	[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]
218207	genus	Desulfatibacillum	1	2	2			2.00	0.00	[2]
475087	genus	Methanosphaerula	1	3	3			3.00	0.00	[3]
106633	genus	Thioalkalivibrio	5	1	1			1.00	0.00	[1, 1, 1, 1, 1]
1742993	genus	Pseudarthrobacter	9	4	5			4.67	0.47	[5, 4, 5, 5, 4, 5, 5, 4, 5]
43988	genus	Cyanothece	1	2	2			2.00	0.00	[2]
1508657	genus	Ruminiclostridium	2	5	8			6.50	1.50	[8, 5]
56688	genus	Halorubrum	7	2	3			2.29	0.45	[3, 2, 2, 2, 3, 2, 2]
33973	genus	Acidobacterium	2	1	1			1.00	0.00	[1, 1]
34098	genus	Blattabacterium	10	1	1			1.00	0.00	[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
416916	genus	Aggregatibacter	3	6	6			6.00	0.00	[6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]
2425	genus	Teredinibacter	2	2	3			2.50	0.50	[3, 2]
43947	genus	Tolumonas	1	8	8			8.00	0.00	[8]
84756	genus	Beutenbergia	1	2	2			2.00	0.00	[2]
120831	genus	Dyadobacter	1	4	4			4.00	0.00	[4]
1269	genus	Micrococcus	2	2	3			2.06	0.06	[2, 2, 3, 2, 2, 2, 2, 2, 2, 2]
898	genus	Desulfomicrobium	2	2	2			2.00	0.00	[2, 2]
40566	genus	Actinosynnema	2	5	5			5.00	0.00	[5, 5, 5]
53634	genus	Acidimicrobium	1	2	2			2.00	0.00	[2]
1016	genus	Capnocytophaga	16	3	4			3.62	0.48	[4, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 3, 3, 3, 3, 4, 3, 4, 4, 4, 4]
651456	genus	Kosmotoga	2	2	2			2.00	0.00	[2, 2]
34072	genus	Variovorax	13	2	3			2.08	0.27	[2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2]
43668	genus	Brachybacterium	7	3	3			3.00	0.00	[3, 3, 3, 3, 3, 3, 3]
2794998	genus	Maridesulfovibrio	1	5	5			5.00	0.00	[5]
417127	genus	Zunongwangia	1	3	3			3.00	0.00	[3]
204037	genus	Dickeya	10	7	7			7.00	0.00	[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]
44249	genus	Paenibacillus	68	6	15			10.14	1.86	[12, 8, 12, 13, 14, 12, 13, 15, 14, 11, 12, 13, 14, 14, 13, 12, 12, 14, 14, 14, 13, 14, 13, 9, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 9, 10, 9, 10, 10, 10, 10, 10, 10, 10, 11, 10, 10, 10, 10, 12, 9, 9, 13, 14, 9, 9, 11, 6, 10, 10, 10, 12, 9, 10, 10, 8, 8, 9, 15, 13, 8, 11, 8, 14, 8, 9, 13, 10, 11, 9, 9, 12, 13, 9, 9, 11, 8, 13, 8, 11, 13, 10, 8, 13, 12, 10, 8, 11, 8, 8]
359407	genus	Methylotenera	2	2	3			2.50	0.50	[2, 3]
81682	genus	Methylovorus	2	2	2			2.00	0.00	[2, 2]
34019	genus	Liberibacter	5	3	3			3.00	0.00	[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]
2723	genus	Hirschia	1	2	2			2.00	0.00	[2]
84567	genus	Pedobacter	13	2	7			4.00	1.30	[3, 7, 6, 4, 5, 4, 3, 4, 2, 4, 3, 3, 4]
84162	genus	Cryptobacterium	1	3	3			3.00	0.00	[3]
1851	genus	Saccharomonospora	2	3	3			3.00	0.00	[3, 3]
84108	genus	Slackia	1	2	2			2.00	0.00	[2, 2]
32067	genus	Leptotrichia	9	4	5			4.89	0.31	[5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]
57499	genus	Kytococcus	1	2	2			2.00	0.00	[2, 2]
146825	genus	Halorhabdus	3	1	1			1.00	0.00	[1, 1, 1]
203135	genus	Halomicrobium	3	2	3			2.67	0.47	[3, 3, 2, 3]
196118	genus	Methanocaldococcus	6	2	2			2.00	0.00	[2, 2, 2, 2, 2, 2]
79328	genus	Chitinophaga	6	2	7			4.54	1.67	[6, 2, 2, 3, 4, 2, 7, 6, 5]
414878	genus	Catenulispora	1	3	3			3.00	0.00	[3]
43673	genus	Jonesia	1	5	5			5.00	0.00	[5, 5, 5]
261963	genus	Kangiella	4	2	2			2.00	0.00	[2, 2, 2, 2]
165779	genus	Anaerococcus	3	3	4			3.33	0.47	[4, 3, 3]
252306	genus	Robiginitalea	1	2	2			2.00	0.00	[2]
327159	genus	Candidatus Accumulibacter	1	2	2			2.00	0.00	[2]
2282742	genus	Desulfofarcimen	1	10	10			10.00	0.00	[10]
2767353	genus	Lancefieldella	1	1	1			1.00	0.00	[1]
84111	genus	Eggerthella	3	2	3			2.67	0.47	[3, 3, 2, 3]
29330	genus	Alicyclobacillus	2	6	7			6.50	0.50	[6, 6, 7]
45662	genus	Desulfohalobium	1	2	2			2.00	0.00	[2]
182639	genus	Kribbella	2	2	3			2.50	0.50	[2, 3]
53460	genus	Nakamurella	3	2	3			2.33	0.47	[2, 3, 2]
2019	genus	Thermomonospora	2	4	4			4.00	0.00	[4, 4]
32068	genus	Sebaldella	1	4	4			4.00	0.00	[4]
65551	genus	Meiothermus	3	2	2			2.00	0.00	[2, 2, 2]
767891	genus	Candidatus Puniceispirillum	1	1	1			1.00	0.00	[1]
283810	genus	Stackebrandtia	1	2	2			2.00	0.00	[2]
34104	genus	Streptobacillus	1	5	5			5.00	0.00	[5, 5]
42837	genus	Ammonifex	1	2	2			2.00	0.00	[2]
832	genus	Fibrobacter	1	3	3			3.00	0.00	[3, 3]
109262	genus	Halothiobacillus	2	2	2			2.00	0.00	[2, 2]
2053	genus	Gordonia	14	2	4			3.29	0.70	[2, 2, 3, 3, 4, 3, 3, 3, 4, 4, 4, 4, 2, 4, 3, 4, 3, 3]
162027	genus	Haliangium	1	2	2			2.00	0.00	[2]
29548	genus	Rhodothermus	1	1	1			1.00	0.00	[1, 1, 1, 1]
2000	genus	Streptosporangium	1	6	6			6.00	0.00	[6]
57665	genus	Sulfurospirillum	10	2	4			2.75	0.60	[3, 2, 2, 3, 4, 3, 2, 3, 3, 2, 3]
81461	genus	Thermanaerovibrio	1	3	3			3.00	0.00	[3]
60919	genus	Sanguibacter	2	3	4			3.50	0.50	[4, 3]
29465	genus	Veillonella	5	4	4			4.00	0.00	[4, 4, 4, 4, 4, 4, 4, 4, 4]
186188	genus	Xylanimonas	2	3	3			3.00	0.00	[3, 3]
2056	genus	Sphaerobacter	1	2	2			2.00	0.00	[2]
262406	genus	Thermobaculum	1	2	2			2.00	0.00	[2]
1453359	genus	Candidatus Atelocyanobacterium	1	2	2			2.00	0.00	[2]
123	genus	Pirellula	2	1	1			1.00	0.00	[1, 1]
2701	genus	Gardnerella	1	2	2			2.00	0.00	[2, 2, 2, 2, 2, 2, 2]
1637257	genus	Mageeibacillus	1	2	2			2.00	0.00	[2]
191494	genus	Conexibacter	1	1	1			1.00	0.00	[1]
904	genus	Acidaminococcus	2	3	6			4.50	1.50	[6, 3]
121871	genus	Haloterrigena	3	2	3			2.33	0.47	[3, 2, 2]
1860	genus	Geodermatophilus	1	3	3			3.00	0.00	[3]
53335	genus	Pantoea	16	3	7			6.75	0.97	[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]
85072	genus	Allochromatium	1	3	3			3.00	0.00	[3]
54260	genus	Ferroglobus	1	1	1			1.00	0.00	[1]
75905	genus	Thermocrinis	2	1	1			1.00	0.00	[1, 1]
63742	genus	Natrialba	1	3	3			3.00	0.00	[3]
379546	genus	Aciduliprofundum	2	1	1			1.00	0.00	[1, 1]
314343	genus	Sideroxydans	1	2	2			2.00	0.00	[2]
117999	genus	Denitrovibrio	1	2	2			2.00	0.00	[2]
2175	genus	Methanohalophilus	2	1	3			2.00	1.00	[3, 1]
81466	genus	Aminobacterium	1	3	3			3.00	0.00	[3]
442430	genus	Coraliomargarita	1	2	2			2.00	0.00	[2]
838	genus	Prevotella	10	3	5			4.10	0.54	[4, 4, 4, 4, 4, 4, 4, 4, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 5]
109168	genus	Desulfotalea	1	7	7			7.00	0.00	[7]
551759	genus	Aromatoleum	1	4	4			4.00	0.00	[4]
63743	genus	Natronomonas	4	1	1			1.00	0.00	[1, 1, 1, 1]
2767885	genus	Latilactobacillus	3	5	8			6.28	0.40	[7, 7, 8, 5, 5, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6, 6]
551	genus	Erwinia	10	1	7			6.40	1.80	[7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1]
626	genus	Xenorhabdus	5	7	7			7.00	0.00	[7, 7, 7, 7, 7, 7, 7, 7]
42054	genus	Chromohalobacter	1	5	5			5.00	0.00	[5]
41707	genus	Lawsonia	1	2	2			2.00	0.00	[2, 2]
292691	genus	Gramella	4	3	3			3.00	0.00	[3, 3, 3, 3]
12960	genus	Azoarcus	8	3	5			3.88	0.60	[4, 4, 5, 4, 3, 4, 4, 4, 4, 3]
1835	genus	Saccharopolyspora	5	4	5			4.60	0.49	[4, 4, 5, 5, 5]
1573	genus	Clavibacter	2	2	2			2.00	0.00	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]
39643	genus	Sorangium	1	4	4			4.00	0.00	[4, 4, 4, 4, 4]
517	genus	Bordetella	16	3	5			3.08	0.30	[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 5]
583	genus	Proteus	8	1	8			7.10	0.35	[7, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 1, 1, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8]
165695	genus	Sphingobium	23	2	4			2.83	0.70	[3, 3, 2, 2, 3, 4, 4, 4, 4, 4, 4, 2, 3, 2, 2, 3, 2, 3, 2, 4, 4, 2, 4, 3, 3, 3, 3, 3]
1743	genus	Propionibacterium	4	2	3			2.25	0.43	[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2]
1649480	genus	Planctopirus	2	2	2			2.00	0.00	[2, 2]
54253	genus	Thermosphaera	1	1	1			1.00	0.00	[1, 1]
427922	genus	Desulfurivibrio	1	2	2			2.00	0.00	[2]
2060	genus	Tsukamurella	2	2	2			2.00	0.00	[2, 2, 2, 2]
